,gene_name
17435,RASIP1
17436,IZUMO1
17437,FUT1
17438,FGF21
17439,BCAT2
17440,HSD17B14
17441,PLEKHA4
17442,PPP1R15A
17443,TULP2
17444,NUCB1
17445,DHDH
17446,BAX
17447,FTL
17448,GYS1
17449,RUVBL2
17450,LHB
17451,AC008687.4
17452,CGB3
17453,AC008687.1
17454,CGB2
17455,CGB1
17456,CGB5
17457,CGB8
17458,CGB7
17459,AC008687.8
17460,NTF4
17461,KCNA7
17462,SNRNP70
17463,LIN7B
17464,C19orf73
17465,PPFIA3
17466,HRC
17467,TRPM4
17468,SLC6A16
17469,CD37
17470,TEAD2
17471,DKKL1
17472,KASH5
17473,PTH2
17474,GFY
17475,SLC17A7
17476,PIH1D1
17477,ALDH16A1
17478,AC010619.1
17479,FLT3LG
17480,RPL13A
17481,RPS11
17482,FCGRT
17483,RCN3
17484,NOSIP
17485,PRRG2
17486,PRR12
17487,RRAS
17488,SCAF1
17489,IRF3
17490,BCL2L12
17491,PRMT1
17492,ADM5
17493,CPT1C
17494,TSKS
17495,AP2A1
17496,FUZ
17497,MED25
17498,PTOV1
17499,PNKP
17500,AKT1S1
17501,TBC1D17
17502,IL4I1
17503,NUP62
17504,AC011452.2
17505,ATF5
17506,SIGLEC11
17507,VRK3
17508,ZNF473
17509,IZUMO2
17510,MYH14
17511,KCNC3
17512,NR1H2
17513,NAPSA
17514,POLD1
17515,AC020909.1
17516,SPIB
17517,MYBPC2
17518,FAM71E1
17519,EMC10
17520,JOSD2
17521,ASPDH
17522,LRRC4B
17523,SYT3
17524,C19orf81
17525,SHANK1
17526,CLEC11A
17527,GPR32
17528,AC010325.1
17529,ACP4
17530,KLK1
17531,KLK15
17532,KLK3
17533,KLK2
17534,KLK4
17535,KLK5
17536,KLK6
17537,KLK7
17538,KLK8
17539,AC011473.4
17540,KLK9
17541,KLK10
17542,KLK11
17543,KLK12
17544,KLK13
17545,KLK14
17546,CTU1
17547,SIGLEC9
17548,SIGLEC7
17549,CD33
17550,SIGLECL1
17551,IGLON5
17552,VSIG10L
17553,ETFB
17554,AC008750.7
17555,CLDND2
17556,NKG7
17557,LIM2
17558,C19orf84
17559,SIGLEC10
17560,SIGLEC8
17561,CEACAM18
17562,SIGLEC12
17563,SIGLEC6
17564,ZNF175
17565,SIGLEC5
17566,AC018755.2
17567,SIGLEC14
17568,SPACA6
17569,HAS1
17570,FPR1
17571,FPR2
17572,FPR3
17573,ZNF577
17574,ZNF649
17575,ZNF613
17576,ZNF350
17577,ZNF615
17578,ZNF614
17579,ZNF432
17580,ZNF841
17581,ZNF616
17582,ZNF836
17583,PPP2R1A
17584,ZNF766
17585,ZNF480
17586,ZNF610
17587,ZNF880
17588,ZNF528
17589,ZNF534
17590,ZNF578
17591,ZNF808
17592,ZNF701
17593,ZNF83
17594,ZNF611
17595,ZNF600
17596,ZNF28
17597,ZNF468
17598,ZNF320
17599,ZNF888
17600,ZNF816-ZNF321P
17601,ZNF816
17602,ERVV-1
17603,ERVV-2
17604,ZNF160
17605,ZNF415
17606,ZNF347
17607,ZNF665
17608,ZNF677
17609,VN1R2
17610,VN1R4
17611,ZNF845
17612,ZNF525
17613,ZNF765
17614,AC022137.3
17615,ZNF761
17616,ZNF813
17617,ZNF331
17618,DPRX
17619,NLRP12
17620,MYADM
17621,PRKCG
17622,CACNG7
17623,CACNG8
17624,CACNG6
17625,VSTM1
17626,TARM1
17627,OSCAR
17628,NDUFA3
17629,TFPT
17630,PRPF31
17631,CNOT3
17632,LENG1
17633,TMC4
17634,MBOAT7
17635,TSEN34
17636,RPS9
17637,LILRB3
17638,LILRA6
17639,LILRB5
17640,LILRB2
17641,LILRA5
17642,LILRA4
17643,LAIR1
17644,TTYH1
17645,LENG8
17646,LENG9
17647,CDC42EP5
17648,LAIR2
17649,LILRA2
17650,LILRA1
17651,LILRB1
17652,LILRB4
17653,KIR3DL3
17654,KIR2DL3
17655,KIR2DL1
17656,KIR2DL4
17657,KIR3DL1
17658,KIR3DL2
17659,FCAR
17660,NCR1
17661,NLRP7
17662,NLRP2
17663,GP6
17664,RDH13
17665,EPS8L1
17666,PPP1R12C
17667,TNNT1
17668,TNNI3
17669,AC010327.2
17670,DNAAF3
17671,SYT5
17672,PTPRH
17673,TMEM86B
17674,PPP6R1
17675,HSPBP1
17676,BRSK1
17677,TMEM150B
17678,KMT5C
17679,COX6B2
17680,AC020922.1
17681,FAM71E2
17682,IL11
17683,TMEM190
17684,TMEM238
17685,RPL28
17686,UBE2S
17687,SHISA7
17688,ISOC2
17689,C19orf85
17690,ZNF628
17691,NAT14
17692,SSC5D
17693,SBK2
17694,SBK3
17695,ZNF579
17696,FIZ1
17697,ZNF524
17698,ZNF865
17699,ZNF784
17700,ZNF580
17701,ZNF581
17702,CCDC106
17703,U2AF2
17704,EPN1
17705,NLRP9
17706,RFPL4A
17707,RFPL4AL1
17708,NLRP11
17709,NLRP4
17710,NLRP13
17711,NLRP8
17712,NLRP5
17713,ZNF787
17714,ZNF444
17715,GALP
17716,ZSCAN5B
17717,ZSCAN5C
17718,ZSCAN5A
17719,EDDM13
17720,ZNF582
17721,ZNF583
17722,ZNF667
17723,ZNF471
17724,ZFP28
17725,ZNF470
17726,ZNF71
17727,SMIM17
17728,ZNF835
17729,ZIM2
17730,PEG3
17731,USP29
17732,ZIM3
17733,DUXA
17734,ZNF264
17735,AURKC
17736,ZNF805
17737,ZNF460
17738,ZNF543
17739,ZNF304
17740,ZNF547
17741,TRAPPC2B
17742,AC003002.1
17743,ZNF548
17744,AC003002.3
17745,AC003002.2
17746,ZNF17
17747,ZNF749
17748,AC004076.1
17749,VN1R1
17750,ZNF772
17751,ZNF419
17752,AC003005.1
17753,ZNF773
17754,ZNF549
17755,ZNF550
17756,ZNF416
17757,ZIK1
17758,ZNF530
17759,ZNF134
17760,ZNF211
17761,ZSCAN4
17762,ZNF551
17763,AC003006.1
17764,ZNF154
17765,ZNF671
17766,ZNF776
17767,ZNF586
17768,ZNF552
17769,AC010522.1
17770,ZNF587B
17771,ZNF814
17772,ZNF587
17773,AC010326.2
17774,ZNF417
17775,ZNF418
17776,ZNF256
17777,C19orf18
17778,ZNF606
17779,ZSCAN1
17780,ZNF135
17781,ZSCAN18
17782,ZNF329
17783,ZNF274
17784,ZNF544
17785,AC020915.4
17786,ZNF8
17787,ERVK3-1
17788,ZSCAN22
17789,A1BG
17790,ZNF497
17791,ZNF837
17792,RPS5
17793,RNF225
17794,ZNF584
17795,ZNF132
17796,ZNF324B
17797,ZNF324
17798,ZNF446
17799,SLC27A5
17800,ZBTB45
17801,TRIM28
17802,CHMP2A
17803,UBE2M
17804,MZF1
17805,DEFB125
17806,DEFB126
17807,DEFB127
17808,DEFB128
17809,DEFB129
17810,DEFB132
17811,C20orf96
17812,ZCCHC3
17813,SOX12
17814,NRSN2
17815,TRIB3
17816,RBCK1
17817,TBC1D20
17818,CSNK2A1
17819,TCF15
17820,SRXN1
17821,AL121758.1
17822,SCRT2
17823,SLC52A3
17824,FAM110A
17825,ANGPT4
17826,RSPO4
17827,PSMF1
17828,TMEM74B
17829,C20orf202
17830,RAD21L1
17831,SNPH
17832,SDCBP2
17833,AL136531.2
17834,FKBP1A
17835,NSFL1C
17836,SIRPB2
17837,SIRPD
17838,AL049634.2
17839,SIRPB1
17840,SIRPG
17841,SIRPA
17842,PDYN
17843,STK35
17844,AL121899.2
17845,TGM3
17846,TGM6
17847,SNRPB
17848,AL049650.1
17849,ZNF343
17850,TMC2
17851,NOP56
17852,IDH3B
17853,EBF4
17854,CPXM1
17855,AL035460.1
17856,C20orf141
17857,TMEM239
17858,PCED1A
17859,VPS16
17860,PTPRA
17861,GNRH2
17862,MRPS26
17863,OXT
17864,AVP
17865,UBOX5
17866,FASTKD5
17867,LZTS3
17868,DDRGK1
17869,ITPA
17870,SLC4A11
17871,C20orf194
17872,ATRN
17873,GFRA4
17874,ADAM33
17875,SIGLEC1
17876,HSPA12B
17877,C20orf27
17878,SPEF1
17879,CENPB
17880,CDC25B
17881,AP5S1
17882,MAVS
17883,PANK2
17884,RNF24
17885,SMOX
17886,ADRA1D
17887,PRNP
17888,PRND
17889,RASSF2
17890,SLC23A2
17891,TMEM230
17892,PCNA
17893,CDS2
17894,PROKR2
17895,GPCPD1
17896,SHLD1
17897,CHGB
17898,TRMT6
17899,MCM8
17900,AL035461.3
17901,CRLS1
17902,LRRN4
17903,FERMT1
17904,BMP2
17905,HAO1
17906,TMX4
17907,PLCB1
17908,PLCB4
17909,LAMP5
17910,PAK5
17911,ANKEF1
17912,SNAP25
17913,MKKS
17914,AL034430.1
17915,AL034430.2
17916,SLX4IP
17917,JAG1
17918,BTBD3
17919,SPTLC3
17920,ISM1
17921,TASP1
17922,ESF1
17923,NDUFAF5
17924,SEL1L2
17925,MACROD2
17926,FLRT3
17927,KIF16B
17928,SNRPB2
17929,OTOR
17930,PCSK2
17931,BFSP1
17932,DSTN
17933,RRBP1
17934,BANF2
17935,SNX5
17936,OVOL2
17937,MGME1
17938,PET117
17939,KAT14
17940,ZNF133
17941,DZANK1
17942,POLR3F
17943,RBBP9
17944,SEC23B
17945,SMIM26
17946,AL121900.1
17947,DTD1
17948,SCP2D1
17949,SLC24A3
17950,RIN2
17951,NAA20
17952,CRNKL1
17953,CFAP61
17954,INSM1
17955,RALGAPA2
17956,KIZ
17957,XRN2
17958,NKX2-4
17959,NKX2-2
17960,PAX1
17961,FOXA2
17962,SSTR4
17963,THBD
17964,CD93
17965,NXT1
17966,GZF1
17967,NAPB
17968,CSTL1
17969,CST11
17970,CST8
17971,CST9L
17972,CST9
17973,CST3
17974,CST4
17975,CST1
17976,CST2
17977,CST5
17978,GGTLC1
17979,SYNDIG1
17980,CST7
17981,APMAP
17982,ACSS1
17983,VSX1
17984,ENTPD6
17985,PYGB
17986,ABHD12
17987,GINS1
17988,NINL
17989,NANP
17990,ZNF337
17991,DEFB115
17992,DEFB116
17993,DEFB118
17994,DEFB119
17995,DEFB121
17996,DEFB123
17997,DEFB124
17998,REM1
17999,HM13
18000,MCTS2P
18001,ID1
18002,COX4I2
18003,BCL2L1
18004,TPX2
18005,MYLK2
18006,FOXS1
18007,DUSP15
18008,TTLL9
18009,PDRG1
18010,XKR7
18011,CCM2L
18012,HCK
18013,TM9SF4
18014,PLAGL2
18015,POFUT1
18016,KIF3B
18017,ASXL1
18018,NOL4L
18019,C20orf203
18020,FO393400.1
18021,COMMD7
18022,DNMT3B
18023,MAPRE1
18024,EFCAB8
18025,SUN5
18026,BPIFB2
18027,BPIFB6
18028,BPIFB3
18029,BPIFB4
18030,BPIFA2
18031,BPIFA3
18032,BPIFA1
18033,BPIFB1
18034,CDK5RAP1
18035,SNTA1
18036,CBFA2T2
18037,NECAB3
18038,C20orf144
18039,ACTL10
18040,E2F1
18041,PXMP4
18042,ZNF341
18043,CHMP4B
18044,RALY
18045,EIF2S2
18046,ASIP
18047,AHCY
18048,ITCH
18049,DYNLRB1
18050,MAP1LC3A
18051,PIGU
18052,NCOA6
18053,TP53INP2
18054,GGT7
18055,ACSS2
18056,GSS
18057,MYH7B
18058,TRPC4AP
18059,EDEM2
18060,PROCR
18061,MMP24OS
18062,MMP24
18063,AL121753.1
18064,EIF6
18065,FAM83C
18066,UQCC1
18067,GDF5
18068,CEP250
18069,C20orf173
18070,ERGIC3
18071,SPAG4
18072,CPNE1
18073,AL109827.1
18074,RBM12
18075,NFS1
18076,ROMO1
18077,RBM39
18078,PHF20
18079,SCAND1
18080,CNBD2
18081,EPB41L1
18082,AAR2
18083,DLGAP4
18084,MYL9
18085,TGIF2
18086,TGIF2-RAB5IF
18087,RAB5IF
18088,SLA2
18089,NDRG3
18090,DSN1
18091,SOGA1
18092,TLDC2
18093,SAMHD1
18094,RBL1
18095,MROH8
18096,RPN2
18097,GHRH
18098,MANBAL
18099,SRC
18100,BLCAP
18101,NNAT
18102,CTNNBL1
18103,VSTM2L
18104,TTI1
18105,RPRD1B
18106,TGM2
18107,KIAA1755
18108,BPI
18109,LBP
18110,RALGAPB
18111,ADIG
18112,ARHGAP40
18113,SLC32A1
18114,ACTR5
18115,PPP1R16B
18116,FAM83D
18117,DHX35
18118,MAFB
18119,TOP1
18120,PLCG1
18121,ZHX3
18122,LPIN3
18123,EMILIN3
18124,CHD6
18125,PTPRT
18126,SRSF6
18127,AL031681.3
18128,L3MBTL1
18129,Z98752.3
18130,SGK2
18131,IFT52
18132,MYBL2
18133,GTSF1L
18134,TOX2
18135,JPH2
18136,OSER1
18137,GDAP1L1
18138,FITM2
18139,R3HDML
18140,HNF4A
18141,TTPAL
18142,SERINC3
18143,PKIG
18144,ADA
18145,CCN5
18146,KCNK15
18147,RIMS4
18148,YWHAB
18149,PABPC1L
18150,TOMM34
18151,STK4
18152,KCNS1
18153,WFDC5
18154,WFDC12
18155,PI3
18156,SEMG1
18157,SEMG2
18158,SLPI
18159,MATN4
18160,RBPJL
18161,SDC4
18162,SYS1
18163,SYS1-DBNDD2
18164,TP53TG5
18165,DBNDD2
18166,PIGT
18167,WFDC2
18168,SPINT3
18169,WFDC6
18170,EPPIN-WFDC6
18171,EPPIN
18172,WFDC8
18173,WFDC9
18174,WFDC10A
18175,WFDC11
18176,WFDC10B
18177,WFDC13
18178,SPINT4
18179,WFDC3
18180,DNTTIP1
18181,UBE2C
18182,TNNC2
18183,SNX21
18184,ACOT8
18185,ZSWIM3
18186,ZSWIM1
18187,SPATA25
18188,NEURL2
18189,CTSA
18190,PLTP
18191,PCIF1
18192,ZNF335
18193,MMP9
18194,SLC12A5
18195,NCOA5
18196,CD40
18197,CDH22
18198,SLC35C2
18199,ELMO2
18200,ZNF334
18201,OCSTAMP
18202,SLC13A3
18203,TP53RK
18204,SLC2A10
18205,EYA2
18206,ZMYND8
18207,NCOA3
18208,SULF2
18209,PREX1
18210,ARFGEF2
18211,CSE1L
18212,STAU1
18213,DDX27
18214,ZNFX1
18215,KCNB1
18216,PTGIS
18217,B4GALT5
18218,SLC9A8
18219,SPATA2
18220,RNF114
18221,SNAI1
18222,UBE2V1
18223,TMEM189-UBE2V1
18224,TMEM189
18225,CEBPB
18226,PTPN1
18227,RIPOR3
18228,PARD6B
18229,BCAS4
18230,ADNP
18231,DPM1
18232,MOCS3
18233,KCNG1
18234,NFATC2
18235,ATP9A
18236,SALL4
18237,ZFP64
18238,TSHZ2
18239,ZNF217
18240,BCAS1
18241,CYP24A1
18242,PFDN4
18243,DOK5
18244,CBLN4
18245,MC3R
18246,FAM210B
18247,AURKA
18248,CSTF1
18249,CASS4
18250,RTF2
18251,GCNT7
18252,FAM209A
18253,FAM209B
18254,TFAP2C
18255,BMP7
18256,SPO11
18257,RAE1
18258,MTRNR2L3
18259,RBM38
18260,CTCFL
18261,PCK1
18262,ZBP1
18263,PMEPA1
18264,C20orf85
18265,ANKRD60
18266,RAB22A
18267,VAPB
18268,APCDD1L
18269,STX16
18270,STX16-NPEPL1
18271,NPEPL1
18272,GNAS
18273,NELFCD
18274,CTSZ
18275,TUBB1
18276,ATP5F1E
18277,PRELID3B
18278,ZNF831
18279,EDN3
18280,PHACTR3
18281,SYCP2
18282,FAM217B
18283,PPP1R3D
18284,CDH26
18285,CDH4
18286,TAF4
18287,LSM14B
18288,PSMA7
18289,SS18L1
18290,MTG2
18291,HRH3
18292,OSBPL2
18293,ADRM1
18294,LAMA5
18295,RPS21
18296,CABLES2
18297,RBBP8NL
18298,GATA5
18299,SLCO4A1
18300,NTSR1
18301,MRGBP
18302,OGFR
18303,COL9A3
18304,TCFL5
18305,DIDO1
18306,GID8
18307,SLC17A9
18308,BHLHE23
18309,YTHDF1
18310,BIRC7
18311,NKAIN4
18312,ARFGAP1
18313,COL20A1
18314,CHRNA4
18315,KCNQ2
18316,EEF1A2
18317,PPDPF
18318,PTK6
18319,SRMS
18320,FNDC11
18321,HELZ2
18322,GMEB2
18323,STMN3
18324,RTEL1
18325,RTEL1-TNFRSF6B
18326,TNFRSF6B
18327,ARFRP1
18328,ZGPAT
18329,AL121845.3
18330,LIME1
18331,AL121845.2
18332,SLC2A4RG
18333,ZBTB46
18334,ABHD16B
18335,TPD52L2
18336,DNAJC5
18337,UCKL1
18338,ZNF512B
18339,SAMD10
18340,PRPF6
18341,C20orf204
18342,SOX18
18343,TCEA2
18344,RGS19
18345,OPRL1
18346,LKAAEAR1
18347,MYT1
18348,NPBWR2
18349,PCMTD2
18350,FP565260.4
18351,FP565260.3
18352,GATD3B
18353,FP565260.2
18354,FP565260.1
18355,FP565260.6
18356,CU639417.1
18357,SIK1B
18358,CBSL
18359,U2AF1L5
18360,CRYAA2
18361,SMIM11B
18362,FAM243B
18363,SMIM34B
18364,KCNE1B
18365,TPTE
18366,POTED
18367,LIPI
18368,RBM11
18369,HSPA13
18370,SAMSN1
18371,NRIP1
18372,USP25
18373,CXADR
18374,BTG3
18375,C21orf91
18376,CHODL
18377,TMPRSS15
18378,NCAM2
18379,MRPL39
18380,JAM2
18381,ATP5PF
18382,GABPA
18383,APP
18384,CYYR1
18385,ADAMTS1
18386,ADAMTS5
18387,N6AMT1
18388,LTN1
18389,RWDD2B
18390,USP16
18391,CCT8
18392,MAP3K7CL
18393,BACH1
18394,GRIK1
18395,CLDN17
18396,CLDN8
18397,KRTAP24-1
18398,KRTAP25-1
18399,KRTAP26-1
18400,KRTAP27-1
18401,KRTAP23-1
18402,KRTAP13-2
18403,KRTAP13-1
18404,KRTAP13-3
18405,KRTAP13-4
18406,KRTAP15-1
18407,KRTAP19-1
18408,KRTAP19-2
18409,KRTAP19-3
18410,KRTAP19-4
18411,KRTAP19-5
18412,KRTAP19-6
18413,KRTAP19-7
18414,KRTAP22-2
18415,KRTAP6-3
18416,KRTAP6-2
18417,KRTAP22-1
18418,KRTAP6-1
18419,KRTAP20-1
18420,KRTAP20-4
18421,KRTAP20-2
18422,KRTAP20-3
18423,KRTAP21-3
18424,KRTAP21-2
18425,KRTAP21-1
18426,KRTAP8-1
18427,KRTAP7-1
18428,KRTAP11-1
18429,KRTAP19-8
18430,TIAM1
18431,SOD1
18432,SCAF4
18433,HUNK
18434,MIS18A
18435,MRAP
18436,URB1
18437,CFAP298-TCP10L
18438,EVA1C
18439,TCP10L
18440,CFAP298
18441,SYNJ1
18442,PAXBP1
18443,C21orf62
18444,OLIG2
18445,OLIG1
18446,IFNAR2
18447,AP000295.1
18448,IL10RB
18449,IFNAR1
18450,IFNGR2
18451,TMEM50B
18452,DNAJC28
18453,GART
18454,SON
18455,DONSON
18456,AP000311.1
18457,CRYZL1
18458,ITSN1
18459,ATP5PO
18460,MRPS6
18461,SLC5A3
18462,KCNE2
18463,SMIM11A
18464,FAM243A
18465,SMIM34A
18466,KCNE1
18467,RCAN1
18468,CLIC6
18469,RUNX1
18470,SETD4
18471,CBR1
18472,CBR3
18473,DOP1B
18474,MORC3
18475,CHAF1B
18476,CLDN14
18477,SIM2
18478,HLCS
18479,RIPPLY3
18480,PIGP
18481,TTC3
18482,VPS26C
18483,DYRK1A
18484,KCNJ6
18485,KCNJ15
18486,ERG
18487,ETS2
18488,PSMG1
18489,BRWD1
18490,HMGN1
18491,GET1
18492,GET1-SH3BGR
18493,LCA5L
18494,SH3BGR
18495,B3GALT5
18496,IGSF5
18497,PCP4
18498,DSCAM
18499,BACE2
18500,FAM3B
18501,MX2
18502,MX1
18503,TMPRSS2
18504,RIPK4
18505,PRDM15
18506,C2CD2
18507,ZBTB21
18508,UMODL1
18509,ABCG1
18510,TFF3
18511,TFF2
18512,TFF1
18513,TMPRSS3
18514,UBASH3A
18515,RSPH1
18516,SLC37A1
18517,PDE9A
18518,WDR4
18519,NDUFV3
18520,PKNOX1
18521,CBS
18522,U2AF1
18523,CRYAA
18524,SIK1
18525,HSF2BP
18526,H2BS1
18527,RRP1B
18528,PDXK
18529,CSTB
18530,RRP1
18531,AGPAT3
18532,AP001054.1
18533,TRAPPC10
18534,PWP2
18535,GATD3A
18536,ICOSLG
18537,DNMT3L
18538,AIRE
18539,PFKL
18540,CFAP410
18541,TRPM2
18542,LRRC3
18543,TSPEAR
18544,KRTAP10-1
18545,KRTAP10-2
18546,KRTAP10-3
18547,KRTAP10-4
18548,KRTAP10-5
18549,KRTAP10-6
18550,KRTAP10-7
18551,KRTAP10-8
18552,KRTAP10-9
18553,KRTAP10-10
18554,KRTAP10-11
18555,KRTAP12-4
18556,KRTAP12-3
18557,KRTAP12-2
18558,KRTAP12-1
18559,KRTAP10-12
18560,UBE2G2
18561,SUMO3
18562,PTTG1IP
18563,ITGB2
18564,FAM207A
18565,ADARB1
18566,POFUT2
18567,COL18A1
18568,SLC19A1
18569,PCBP3
18570,COL6A1
18571,COL6A2
18572,FTCD
18573,SPATC1L
18574,LSS
18575,MCM3AP
18576,YBEY
18577,C21orf58
18578,PCNT
18579,AP000471.1
18580,DIP2A
18581,S100B
18582,PRMT2
18583,OR11H1
18584,POTEH
18585,CCT8L2
18586,XKR3
18587,GAB4
18588,IL17RA
18589,TMEM121B
18590,HDHD5
18591,ADA2
18592,CECR2
18593,SLC25A18
18594,ATP6V1E1
18595,BCL2L13
18596,BID
18597,MICAL3
18598,PEX26
18599,TUBA8
18600,USP18
18601,GGTLC3
18602,TMEM191B
18603,RIMBP3
18604,AC023490.5
18605,DGCR6
18606,AC007326.4
18607,PRODH
18608,DGCR2
18609,ESS2
18610,TSSK2
18611,GSC2
18612,SLC25A1
18613,CLTCL1
18614,HIRA
18615,C22orf39
18616,MRPL40
18617,UFD1
18618,CDC45
18619,CLDN5
18620,SEPTIN5
18621,AC000093.1
18622,GP1BB
18623,TBX1
18624,GNB1L
18625,RTL10
18626,TXNRD2
18627,COMT
18628,ARVCF
18629,TANGO2
18630,DGCR8
18631,TRMT2A
18632,RANBP1
18633,ZDHHC8
18634,CCDC188
18635,RTN4R
18636,DGCR6L
18637,USP41
18638,ZNF74
18639,SCARF2
18640,AC007731.4
18641,KLHL22
18642,MED15
18643,PI4KA
18644,SERPIND1
18645,SNAP29
18646,CRKL
18647,AIFM3
18648,LZTR1
18649,THAP7
18650,P2RX6
18651,SLC7A4
18652,LRRC74B
18653,GGT2
18654,AP000552.4
18655,RIMBP3B
18656,HIC2
18657,TMEM191C
18658,RIMBP3C
18659,UBE2L3
18660,YDJC
18661,CCDC116
18662,SDF2L1
18663,PPIL2
18664,YPEL1
18665,MAPK1
18666,PPM1F
18667,TOP3B
18668,VPREB1
18669,ZNF280B
18670,ZNF280A
18671,PRAME
18672,GGTLC2
18673,IGLL5
18674,RSPH14
18675,GNAZ
18676,RAB36
18677,BCR
18678,IGLL1
18679,DRICH1
18680,RGL4
18681,ZNF70
18682,VPREB3
18683,C22orf15
18684,CHCHD10
18685,MMP11
18686,SMARCB1
18687,DERL3
18688,SLC2A11
18689,AP000350.4
18690,MIF
18691,GSTT2B
18692,DDTL
18693,DDT
18694,AC253536.7
18695,GSTT4
18696,CABIN1
18697,SUSD2
18698,GGT5
18699,SPECC1L
18700,SPECC1L-ADORA2A
18701,ADORA2A
18702,UPB1
18703,GUCD1
18704,SNRPD3
18705,AP000356.5
18706,LRRC75B
18707,GGT1
18708,PIWIL3
18709,SGSM1
18710,TMEM211
18711,KIAA1671
18712,CRYBB3
18713,CRYBB2
18714,LRP5L
18715,GRK3
18716,MYO18B
18717,SEZ6L
18718,ASPHD2
18719,HPS4
18720,SRRD
18721,TFIP11
18722,TPST2
18723,CRYBB1
18724,CRYBA4
18725,MN1
18726,PITPNB
18727,TTC28
18728,CHEK2
18729,HSCB
18730,CCDC117
18731,XBP1
18732,ZNRF3
18733,C22orf31
18734,KREMEN1
18735,EMID1
18736,RHBDD3
18737,EWSR1
18738,GAS2L1
18739,RASL10A
18740,AP1B1
18741,RFPL1
18742,NEFH
18743,THOC5
18744,NIPSNAP1
18745,NF2
18746,CABP7
18747,ZMAT5
18748,UQCR10
18749,ASCC2
18750,MTMR3
18751,HORMAD2
18752,LIF
18753,OSM
18754,CASTOR1
18755,AC004997.1
18756,TBC1D10A
18757,SF3A1
18758,CCDC157
18759,RNF215
18760,SEC14L2
18761,AC004832.3
18762,MTFP1
18763,SEC14L3
18764,SEC14L4
18765,SEC14L6
18766,GAL3ST1
18767,PES1
18768,TCN2
18769,SLC35E4
18770,DUSP18
18771,OSBP2
18772,MORC2
18773,TUG1
18774,SMTN
18775,SELENOM
18776,INPP5J
18777,PLA2G3
18778,RNF185
18779,LIMK2
18780,PIK3IP1
18781,PATZ1
18782,DRG1
18783,EIF4ENIF1
18784,SFI1
18785,PISD
18786,PRR14L
18787,DEPDC5
18788,Z82190.2
18789,YWHAH
18790,SLC5A1
18791,C22orf42
18792,RFPL2
18793,SLC5A4
18794,RFPL3
18795,RTCB
18796,BPIFC
18797,FBXO7
18798,SYN3
18799,TIMP3
18800,LARGE1
18801,ISX
18802,HMGXB4
18803,TOM1
18804,HMOX1
18805,MCM5
18806,RASD2
18807,MB
18808,APOL6
18809,APOL5
18810,RBFOX2
18811,APOL3
18812,APOL4
18813,APOL2
18814,APOL1
18815,MYH9
18816,TXN2
18817,FOXRED2
18818,EIF3D
18819,CACNG2
18820,IFT27
18821,PVALB
18822,NCF4
18823,CSF2RB
18824,TEX33
18825,TST
18826,MPST
18827,KCTD17
18828,TMPRSS6
18829,IL2RB
18830,C1QTNF6
18831,SSTR3
18832,RAC2
18833,CYTH4
18834,ELFN2
18835,MFNG
18836,CARD10
18837,CDC42EP1
18838,LGALS2
18839,GGA1
18840,SH3BP1
18841,Z83844.2
18842,PDXP
18843,LGALS1
18844,NOL12
18845,Z83844.1
18846,TRIOBP
18847,H1-0
18848,GCAT
18849,GALR3
18850,ANKRD54
18851,EIF3L
18852,MICALL1
18853,C22orf23
18854,POLR2F
18855,SOX10
18856,PICK1
18857,SLC16A8
18858,BAIAP2L2
18859,PLA2G6
18860,MAFF
18861,TMEM184B
18862,CSNK1E
18863,TPTEP2-CSNK1E
18864,KCNJ4
18865,KDELR3
18866,DDX17
18867,DMC1
18868,FAM227A
18869,CBY1
18870,TOMM22
18871,JOSD1
18872,GTPBP1
18873,SUN2
18874,DNAL4
18875,NPTXR
18876,CBX6
18877,APOBEC3A
18878,APOBEC3B
18879,APOBEC3C
18880,AL022318.4
18881,APOBEC3D
18882,APOBEC3F
18883,APOBEC3G
18884,APOBEC3H
18885,CBX7
18886,PDGFB
18887,RPL3
18888,SYNGR1
18889,TAB1
18890,MGAT3
18891,MIEF1
18892,AL022312.1
18893,ATF4
18894,RPS19BP1
18895,CACNA1I
18896,ENTHD1
18897,GRAP2
18898,Z82206.1
18899,FAM83F
18900,TNRC6B
18901,ADSL
18902,AL022238.3
18903,SGSM3
18904,MRTFA
18905,MCHR1
18906,SLC25A17
18907,ST13
18908,XPNPEP3
18909,DNAJB7
18910,RBX1
18911,EP300
18912,L3MBTL2
18913,CHADL
18914,RANGAP1
18915,ZC3H7B
18916,TEF
18917,TOB2
18918,PHF5A
18919,ACO2
18920,POLR3H
18921,CSDC2
18922,PMM1
18923,DESI1
18924,XRCC6
18925,SNU13
18926,MEI1
18927,CCDC134
18928,SREBF2
18929,SHISA8
18930,TNFRSF13C
18931,CENPM
18932,LINC00634
18933,SEPTIN3
18934,WBP2NL
18935,NAGA
18936,PHETA2
18937,SMDT1
18938,NDUFA6
18939,CYP2D6
18940,TCF20
18941,NFAM1
18942,RRP7A
18943,SERHL2
18944,POLDIP3
18945,CYB5R3
18946,ATP5MGL
18947,A4GALT
18948,ARFGAP3
18949,PACSIN2
18950,TTLL1
18951,BIK
18952,MCAT
18953,TSPO
18954,TTLL12
18955,SCUBE1
18956,MPPED1
18957,EFCAB6
18958,SULT4A1
18959,PNPLA5
18960,PNPLA3
18961,SAMM50
18962,PARVB
