"","gene_name"
"5875","Cxcl5"
"5876","Ppbp"
"5877","Pf4"
"5878","Cxcl3"
"5879","Cxcl15"
"5880","Cxcl1"
"5881","Cxcl2"
"5882","Mthfd2l"
"5883","Epgn"
"5884","Ereg"
"5885","Areg"
"5886","Btc"
"5887","Parm1"
"5888","Rchy1"
"5889","Odaph"
"5890","Cdkl2"
"5891","G3bp2"
"5892","Uso1"
"5893","Ppef2"
"5894","Naaa"
"5895","Sdad1"
"5896","Cxcl9"
"5897","Art3"
"5898","Cxcl10"
"5899","Nup54"
"5900","Scarb2"
"5901","Fam47e"
"5902","Stbd1"
"5903","Ccdc158"
"5904","Shroom3"
"5905","Sowahb"
"5906","Septin11"
"5907","Ccni"
"5908","2010109A12Rik"
"5909","Ccng2"
"5910","Gm16427"
"5911","C87414"
"5912","Gm7792"
"5913","Gm16429"
"5914","BC061212"
"5915","Gm6351"
"5916","Gm3106"
"5917","A430089I19Rik"
"5918","Gm6502"
"5919","AA792892"
"5920","Gm7682"
"5921","Gm3139"
"5922","Gm3147"
"5923","Gm6509"
"5924","Gm6205"
"5925","Gm3183"
"5926","Gm6367"
"5927","Gm7942"
"5928","Gm16513"
"5929","Gm10424"
"5930","Gm3259"
"5931","D5Ertd577e"
"5932","Gm3286"
"5933","Gm7971"
"5934","Gm7978"
"5935","Gm7982"
"5936","E330014E10Rik"
"5937","Cxcl13"
"5938","Cnot6l"
"5939","Mrpl1"
"5940","Fras1"
"5941","Anxa3"
"5942","Bmp2k"
"5943","Paqr3"
"5944","Naa11"
"5945","Gk2"
"5946","Antxr2"
"5947","Prdm8"
"5948","Fgf5"
"5949","Cfap299"
"5950","Gm11111"
"5951","Bmp3"
"5952","Prkg2"
"5953","Rasgef1b"
"5954","Vamp9"
"5955","Hnrnpd"
"5956","Hnrnpdl"
"5957","Enoph1"
"5958","Tmem150c"
"5959","Sec31a"
"5960","Lin54"
"5961","Cops4"
"5962","Plac8"
"5963","Coq2"
"5964","Hpse"
"5965","Helq"
"5966","Mrps18c"
"5967","Abraxas1"
"5968","Gpat3"
"5969","Nkx6-1"
"5970","Cds1"
"5971","Wdfy3"
"5972","Arhgap24"
"5973","Mapk10"
"5974","Ptpn13"
"5975","Slc10a6"
"5976","1700016H13Rik"
"5977","Aff1"
"5978","Klhl8"
"5979","Hsd17b13"
"5980","Hsd17b11"
"5981","Nudt9"
"5982","Gm17660"
"5983","Sparcl1"
"5984","Dspp"
"5985","Dmp1"
"5986","Ibsp"
"5987","Mepe"
"5988","Spp1"
"5989","Pkd2"
"5990","Thoc2l"
"5991","Zfp951"
"5992","Abcg3"
"5993","Gbp8"
"5994","Gbp9"
"5995","Gbp4"
"5996","Gm43302"
"5997","Gbp10"
"5998","Gbp6"
"5999","Lrrc8b"
"6000","Lrrc8c"
"6001","Lrrc8d"
"6002","Zfp326"
"6003","Barhl2"
"6004","Gm17304"
"6005","Zfp644"
"6006","Hfm1"
"6007","Cdc7"
"6008","Tgfbr3"
"6009","Brdt"
"6010","Ephx4"
"6011","Lpcat2b"
"6012","Btbd8"
"6013","Gm42669"
"6014","1700028K03Rik"
"6015","Glmn"
"6016","Rpap2"
"6017","Gfi1"
"6018","Evi5"
"6019","Ube2d2b"
"6020","Rpl5"
"6021","Dipk1a"
"6022","Mtf2"
"6023","Tmed5"
"6024","Ccdc18"
"6025","Dr1"
"6026","Pigg"
"6027","Gm42517"
"6028","Pde6b"
"6029","Atp5k"
"6030","Mfsd7a"
"6031","Pcgf3"
"6032","Cplx1"
"6033","Gak"
"6034","Tmem175"
"6035","Dgkq"
"6036","Idua"
"6037","Slc26a1"
"6038","Fgfrl1"
"6039","Rnf212"
"6040","Tmed11"
"6041","Vmn2r8"
"6042","Vmn2r9"
"6043","Vmn2r10"
"6044","Vmn2r11"
"6045","Vmn2r12"
"6046","Vmn2r13"
"6047","Vmn2r14"
"6048","Vmn2r15"
"6049","Vmn2r16"
"6050","Vmn2r17"
"6051","Crlf2"
"6052","5430403G16Rik"
"6053","4930522L14Rik"
"6054","Gm15446"
"6055","Zfp932"
"6056","Gm17655"
"6057","Gm35315"
"6058","Plcxd1"
"6059","Gtpbp6"
"6060","Zfp605"
"6061","Chfr"
"6062","Golga3"
"6063","Ankle2"
"6064","Pgam5"
"6065","Pxmp2"
"6066","Pole"
"6067","P2rx2"
"6068","Lrcol1"
"6069","Fbrsl1"
"6070","Galnt9"
"6071","Noc4l"
"6072","Ddx51"
"6073","Ep400"
"6074","Pus1"
"6075","Ulk1"
"6076","Hscb"
"6077","Chek2"
"6078","Ttc28"
"6079","Pitpnb"
"6080","Mn1"
"6081","Gm26897"
"6082","Cryba4"
"6083","Crybb1"
"6084","Tpst2"
"6085","Tfip11"
"6086","Srrd"
"6087","Hps4"
"6088","Gm6583"
"6089","Asphd2"
"6090","Sez6l"
"6091","Gm6588"
"6092","Myo18b"
"6093","Grk3"
"6094","Crybb2"
"6095","Crybb3"
"6096","2900026A02Rik"
"6097","Tmem211"
"6098","Sgsm1"
"6099","Aym1"
"6100","Wscd2"
"6101","Cmklr1"
"6102","1700069L16Rik"
"6103","Ficd"
"6104","Sart3"
"6105","Iscu"
"6106","Tmem119"
"6107","Selplg"
"6108","Coro1c"
"6109","Ssh1"
"6110","Dao"
"6111","Svop"
"6112","Usp30"
"6113","Alkbh2"
"6114","Ung"
"6115","Acacb"
"6116","Foxn4"
"6117","Myo1h"
"6118","Kctd10"
"6119","Ube3b"
"6120","Mmab"
"6121","Mvk"
"6122","Fam222a"
"6123","Trpv4"
"6124","Gltp"
"6125","Tchp"
"6126","Git2"
"6127","Ankrd13a"
"6128","1500011B03Rik"
"6129","4930519G04Rik"
"6130","Oasl2"
"6131","Oasl1"
"6132","2210016L21Rik"
"6133","Hnf1a"
"6134","Sppl3"
"6135","Gm10401"
"6136","Acads"
"6137","Unc119b"
"6138","Mlec"
"6139","Cabp1"
"6140","Pop5"
"6141","Rnf10"
"6142","Coq5"
"6143","Dynll1"
"6144","Srsf9"
"6145","Gatc"
"6146","Triap1"
"6147","Cox6a1"
"6148","Msi1"
"6149","Pla2g1b"
"6150","Sirt4"
"6151","Pxn"
"6152","Rplp0"
"6153","Gcn1"
"6154","Rab35"
"6155","Bicdl1"
"6156","Cit"
"6157","Prkab1"
"6158","Tmem233"
"6159","Ccdc60"
"6160","Hspb8"
"6161","Srrm4"
"6162","Suds3"
"6163","Taok3"
"6164","Pebp1"
"6165","Vsig10"
"6166","Wsb2"
"6167","Rfc5"
"6168","Ksr2"
"6169","Nos1"
"6170","Fbxo21"
"6171","Tesc"
"6172","Fbxw8"
"6173","Hrk"
"6174","Rnft2"
"6175","2410131K14Rik"
"6176","Med13l"
"6177","Tbx3"
"6178","Tbx5"
"6179","Rbm19"
"6180","Lhx5"
"6181","Sdsl"
"6182","Sds"
"6183","Plbd2"
"6184","Slc8b1"
"6185","Tpcn1"
"6186","Iqcd"
"6187","Rita1"
"6188","Ddx54"
"6189","Cfap73"
"6190","Rasal1"
"6191","Dtx1"
"6192","Oas2"
"6193","Oas3"
"6194","Oas1e"
"6195","Oas1c"
"6196","Oas1f"
"6197","Oas1h"
"6198","Oas1g"
"6199","Oas1a"
"6200","Oas1d"
"6201","Rph3a"
"6202","Ptpn11"
"6203","Rpl6"
"6204","Hectd4"
"6205","Trafd1"
"6206","Naa25"
"6207","Erp29"
"6208","Tmem116"
"6209","Adam1b"
"6210","Adam1a"
"6211","Gm42878"
"6212","Mapkapk5"
"6213","Aldh2"
"6214","Acad12"
"6215","Acad10"
"6216","Brap"
"6217","Atxn2"
"6218","Sh2b3"
"6219","Pheta1"
"6220","Cux2"
"6221","Myl2"
"6222","Ccdc63"
"6223","Ppp1cc"
"6224","Hvcn1"
"6225","Tctn1"
"6226","Pptc7"
"6227","Rad9b"
"6228","Vps29"
"6229","Fam216a"
"6230","Gpn3"
"6231","Arpc3"
"6232","Anapc7"
"6233","Atp2a2"
"6234","Ift81"
"6235","P2rx7"
"6236","P2rx4"
"6237","Camkk2"
"6238","Anapc5"
"6239","Rnf34"
"6240","Kdm2b"
"6241","Orai1"
"6242","Morn3"
"6243","Tmem120b"
"6244","Rhof"
"6245","Setd1b"
"6246","Psmd9"
"6247","Hpd"
"6248","Wdr66"
"6249","Bcl7a"
"6250","Mlxip"
"6251","Il31"
"6252","Lrrc43"
"6253","Diablo"
"6254","B3gnt4"
"6255","Gm49027"
"6256","Vps33a"
"6257","Clip1"
"6258","Zcchc8"
"6259","Rsrc2"
"6260","Kntc1"
"6261","Hcar2"
"6262","Hcar1"
"6263","Denr"
"6264","Gm43518"
"6265","Ccdc62"
"6266","Hip1r"
"6267","Vps37b"
"6268","Abcb9"
"6269","Ogfod2"
"6270","Arl6ip4"
"6271","Pitpnm2"
"6272","Mphosph9"
"6273","2810006K23Rik"
"6274","Cdk2ap1"
"6275","Sbno1"
"6276","Kmt5a"
"6277","Rilpl2"
"6278","Snrnp35"
"6279","Rilpl1"
"6280","Tmed2"
"6281","Ddx55"
"6282","Eif2b1"
"6283","Gtf2h3"
"6284","Tctn2"
"6285","Atp6v0a2"
"6286","Dnah10"
"6287","Ccdc92"
"6288","Zfp664"
"6289","Rflna"
"6290","Ncor2"
"6291","Scarb1"
"6292","Ubc"
"6293","Dhx37"
"6294","Bri3bp"
"6295","Aacs"
"6296","Tmem132b"
"6297","Tmem132c"
"6298","Slc15a4"
"6299","Glt1d1"
"6300","Tmem132d"
"6301","Fzd10"
"6302","Piwil1"
"6303","Rimbp2"
"6304","Stx2"
"6305","Ran"
"6306","Adgrd1"
"6307","Sfswap"
"6308","Mmp17"
"6309","Zfp11"
"6310","Septin14"
"6311","Mrps17"
"6312","Nipsnap2"
"6313","Psph"
"6314","Cct6a"
"6315","Sumf2"
"6316","Phkg1"
"6317","Chchd2"
"6318","Zbed5"
"6319","Nupr1l"
"6320","Vkorc1l1"
"6321","Gusb"
"6322","Asl"
"6323","Crcp"
"6324","Tpst1"
"6325","Kctd7"
"6326","Rabgef1"
"6327","Tmem248"
"6328","Sbds"
"6329","Tyw1"
"6330","Caln1"
"6331","A330070K13Rik"
"6332","Galnt17"
"6333","Auts2"
"6334","Castor2"
"6335","Rcc1l"
"6336","Gtf2ird2"
"6337","Ncf1"
"6338","Gtf2i"
"6339","Gtf2ird1"
"6340","Clip2"
"6341","Syna"
"6342","Rfc2"
"6343","Lat2"
"6344","Eif4h"
"6345","Limk1"
"6346","Eln"
"6347","Tmem270"
"6348","Cldn13"
"6349","Mettl27"
"6350","Cldn4"
"6351","Cldn3"
"6352","Abhd11"
"6353","Stx1a"
"6354","Bud23"
"6355","Dnajc30"
"6356","Vps37d"
"6357","Mlxipl"
"6358","Tbl2"
"6359","Bcl7b"
"6360","Baz1b"
"6361","Fzd9"
"6362","Fkbp6"
"6363","Trim50"
"6364","Nsun5"
"6365","Pom121"
"6366","Hip1"
"6367","Ccl26"
"6368","Ccl24"
"6369","Rhbdd2"
"6370","Por"
"6371","Tmem120a"
"6372","Styxl1"
"6373","Mdh2"
"6374","Srrm3"
"6375","Hspb1"
"6376","Ywhag"
"6377","Ssc4d"
"6378","Zp3"
"6379","Dtx2"
"6380","Upk3b"
"6381","Upk3bl"
"6382","Rasa4"
"6383","Polr2j"
"6384","Lrwd1"
"6385","Alkbh4"
"6386","Orai2"
"6387","Prkrip1"
"6388","Sh2b2"
"6389","Cux1"
"6390","Myl10"
"6391","Col26a1"
"6392","Ift22"
"6393","Fis1"
"6394","Cldn15"
"6395","Znhit1"
"6396","Plod3"
"6397","Vgf"
"6398","Ap1s1"
"6399","Serpine1"
"6400","Trim56"
"6401","Muc3"
"6402","CAAA01077340.1"
"6403","Muc3a"
"6404","Ache"
"6405","Ufsp1"
"6406","Srrt"
"6407","Trip6"
"6408","Slc12a9"
"6409","Ephb4"
"6410","Zan"
"6411","Epo"
"6412","Pop7"
"6413","Gigyf1"
"6414","Gnb2"
"6415","Actl6b"
"6416","Tfr2"
"6417","Mospd3"
"6418","Pcolce"
"6419","Fbxo24"
"6420","Lrch4"
"6421","Gm20605"
"6422","Sap25"
"6423","Irs3"
"6424","Agfg2"
"6425","Nyap1"
"6426","Tsc22d4"
"6427","Ppp1r35"
"6428","Mepce"
"6429","Zcwpw1"
"6430","Pilra"
"6431","Pilrb1"
"6432","Pilrb2"
"6433","Cyp3a13"
"6434","Gjc3"
"6435","Azgp1"
"6436","Smok3a"
"6437","Smok3b"
"6438","Smok3c"
"6439","Zkscan1"
"6440","Zscan21"
"6441","Zfp113"
"6442","Cops6"
"6443","Mcm7"
"6444","Ap4m1"
"6445","Taf6"
"6446","Cnpy4"
"6447","Mblac1"
"6448","Nxpe5"
"6449","Lamtor4"
"6450","Map11"
"6451","Gal3st4"
"6452","Gm43720"
"6453","Gpc2"
"6454","Stag3"
"6455","Pvrig"
"6456","Zfp157"
"6457","1700123K08Rik"
"6458","Zfp68"
"6459","A430033K04Rik"
"6460","Fam20c"
"6461","Gm5294"
"6462","Pdgfa"
"6463","Prkar1b"
"6464","Dnaaf5"
"6465","Sun1"
"6466","Get4"
"6467","Adap1"
"6468","Cox19"
"6469","Cyp2w1"
"6470","3110082I17Rik"
"6471","Gpr146"
"6472","C130050O18Rik"
"6473","Gper1"
"6474","Zfand2a"
"6475","Uncx"
"6476","Micall2"
"6477","Ints1"
"6478","Mafk"
"6479","Tmem184a"
"6480","Gm26938"
"6481","Psmg3"
"6482","Elfn1"
"6483","Mad1l1"
"6484","Nudt1"
"6485","Mrm2"
"6486","Snx8"
"6487","Eif3b"
"6488","Gm4869"
"6489","Chst12"
"6490","Grifin"
"6491","Lfng"
"6492","Ttyh3"
"6493","Iqce"
"6494","Brat1"
"6495","Amz1"
"6496","Gna12"
"6497","Card11"
"6498","Sdk1"
"6499","Foxk1"
"6500","Ap5z1"
"6501","Radil"
"6502","Papolb"
"6503","Mmd2"
"6504","Wipi2"
"6505","Slc29a4"
"6506","Tnrc18"
"6507","Fbxl18"
"6508","Actb"
"6509","Fscn1"
"6510","Rnf216"
"6511","Olfr718-ps1"
"6512","Rbak"
"6513","Spdye4b"
"6514","Spdye4a"
"6515","Zfp12"
"6516","Zfp316"
"6517","Zfp853"
"6518","E130309D02Rik"
"6519","Zdhhc4"
"6520","Grid2ip"
"6521","Kdelr2"
"6522","Daglb"
"6523","Rac1"
"6524","Fam220a"
"6526","Cyth3"
"6527","Usp42"
"6528","Eif2ak1"
"6529","Ankrd61"
"6530","Aimp2"
"6531","Pms2"
"6532","Gm42421"
"6533","Rsph10b"
"6534","Ccz1"
"6535","Ocm"
"6536","Lmtk2"
"6537","Bhlha15"
"6538","Tecpr1"
"6539","Bri3"
"6540","Baiap2l1"
"6541","Nptx2"
"6542","Tmem130"
"6543","Trrap"
"6544","Smurf1"
"6545","Kpna7"
"6546","Gm4871"
"6547","1700018F24Rik"
"6548","Arpc1a"
"6549","Arpc1b"
"6550","Pdap1"
"6551","Bud31"
"6552","Ptcd1"
"6553","Cpsf4"
"6554","Atp5j2"
"6555","Zkscan14"
"6556","Zkscan5"
"6557","Zfp655"
"6558","Zscan25"
"6559","Cyp3a57"
"6560","Cyp3a16"
"6561","Cyp3a41b"
"6562","Cyp3a41a"
"6563","Cyp3a44"
"6564","Cyp3a11"
"6565","Cyp3a25"
"6566","Cyp3a59"
"6567","Gm5565"
"6568","Gm6309"
"6569","1700001J03Rik"
"6570","Rnf6"
"6571","Cdk8"
"6572","Wasf3"
"6573","Gm6408"
"6574","Gm6370"
"6575","4930449I24Rik"
"6576","Gm3402"
"6577","Gm3404"
"6578","Gm3409"
"6579","Gm3415"
"6580","Gpr12"
"6581","Usp12"
"6582","Rpl21"
"6583","Rasl11a"
"6584","Gtf3a"
"6585","Mtif3"
"6586","Lnx2"
"6587","Polr1d"
"6588","Gsx1"
"6589","Pdx1"
"6590","Cdx2"
"6591","Urad"
"6592","Flt3"
"6593","Pan3"
"6594","Flt1"
"6595","Pomp"
"6596","Slc46a3"
"6597","Mtus2"
"6598","Slc7a1"
"6599","Ubl3"
"6600","Katnal1"
"6601","Gm42791"
"6602","Hmgb1"
"6603","Uspl1"
"6604","Alox5ap"
"6605","Medag"
"6606","Tex26"
"6607","Wdr95"
"6608","Hsph1"
"6609","B3glct"
"6610","Rxfp2"
"6611","Fry"
"6612","Zar1l"
"6613","Brca2"
"6614","N4bp2l1"
"6615","N4bp2l2"
"6616","Pds5b"
"6617","Kl"
"6618","Stard13"
"6619","Gm42906"
"6620","Vmn2r18"
"6621","Rfc3"
"6622","Samd9l"
"6623","Hepacam2"
"6624","Vps50"
"6625","Calcr"
"6626","Tfpi2"
"6627","Gngt1"
"6628","Gng11"
"6629","Bet1"
"6630","Col1a2"
"6631","Casd1"
"6632","Sgce"
"6633","Peg10"
"6634","Ppp1r9a"
"6635","Pon1"
"6636","Pon3"
"6637","Pon2"
"6638","Asb4"
"6639","Pdk4"
"6640","Dync1i1"
"6641","Slc25a13"
"6642","Sem1"
"6643","Dlx6"
"6644","Dlx5"
"6645","Sdhaf3"
"6646","Tac1"
"6647","Asns"
"6648","C1galt1"
"6649","Col28a1"
"6650","Mios"
"6651","Rpa3"
"6652","Umad1"
"6653","Gm45062"
"6654","Glcci1"
"6655","Ica1"
"6656","Nxph1"
"6657","Ndufa4"
"6658","Phf14"
"6659","Thsd7a"
"6660","Tmem106b"
"6661","Vwde"
"6662","Tmem168"
"6663","Bmt2"
"6664","Gpr85"
"6665","2610001J05Rik"
"6666","Ppp1r3a"
"6667","Foxp2"
"6668","Mdfic"
"6669","Tfec"
"6670","Tes"
"6671","Cav2"
"6672","Cav1"
"6673","Met"
"6674","Capza2"
"6675","St7"
"6676","Wnt2"
"6677","Asz1"
"6678","Cftr"
"6679","Cttnbp2"
"6680","Lsm8"
"6681","Ankrd7"
"6682","Kcnd2"
"6683","Tspan12"
"6684","Ing3"
"6685","Cped1"
"6686","Wnt16"
"6687","Fam3c"
"6688","Ptprz1"
"6689","Aass"
"6690","Fezf1"
"6691","Cadps2"
"6692","Rnf133"
"6693","Rnf148"
"6694","Tas2r118"
"6695","Slc13a1"
"6696","Iqub"
"6697","Ndufa5"
"6698","Asb15"
"6699","Lmod2"
"6700","Wasl"
"6701","Hyal6"
"6702","Hyal4"
"6703","Spam1"
"6704","Hyal5"
"6705","Tmem229a"
"6706","Gpr37"
"6707","Pot1a"
"6708","Grm8"
"6709","Zfp800"
"6710","Gcc1"
"6711","Arf5"
"6712","Fscn3"
"6713","Pax4"
"6714","Snd1"
"6715","Lrrc4"
"6716","Lep"
"6717","Rbm28"
"6718","Prrt4"
"6719","Impdh1"
"6720","Hilpda"
"6721","Fam71f2"
"6722","Fam71f1"
"6723","Calu"
"6724","Opn1sw"
"6725","Ccdc136"
"6726","Flnc"
"6727","Atp6v1f"
"6728","Atp6v1fnb"
"6729","Kcp"
"6730","Irf5"
"6731","Tnpo3"
"6732","Tspan33"
"6733","Smo"
"6734","Ahcyl2"
"6735","Strip2"
"6736","Nrf1"
"6737","Ube2h"
"6738","Zc3hc1"
"6739","Klhdc10"
"6740","Tmem209"
"6741","Ssmem1"
"6742","Cpa2"
"6743","Cpa4"
"6744","Cpa5"
"6745","Cpa1"
"6746","Cep41"
"6747","Mest"
"6748","Copg2"
"6749","Tsga13"
"6750","Klf14"
"6751","Mkln1"
"6752","Podxl"
"6753","1700012A03Rik"
"6754","Plxna4"
"6755","Chchd3"
"6756","Exoc4"
"6757","Lrguk"
"6758","Slc35b4"
"6759","Akr1b3"
"6760","Akr1b8"
"6761","Akr1b10"
"6762","Akr1b7"
"6763","Bpgm"
"6764","Cald1"
"6765","Agbl3"
"6766","Tmem140"
"6767","Cyren"
"6768","Wdr91"
"6769","Stra8"
"6770","Slc23a4"
"6771","Cnot4"
"6772","Nup205"
"6773","1810058I24Rik"
"6774","Slc13a4"
"6775","Fam180a"
"6776","Mtpn"
"6777","Chrm2"
"6778","Ptn"
"6779","Dgki"
"6780","Creb3l2"
"6781","Akr1d1"
"6782","Trim24"
"6783","Svopl"
"6784","Atp6v0a4"
"6785","Tmem213"
"6786","D630045J12Rik"
"6787","Zc3hav1l"
"6788","Zc3hav1"
"6789","Ttc26"
"6790","Ubn2"
"6791","Fmc1"
"6792","Luc7l2"
"6793","Klrg2"
"6794","Clec2l"
"6795","Hipk2"
"6796","Tbxas1"
"6797","Parp12"
"6798","Kdm7a"
"6799","Slc37a3"
"6800","Rab19"
"6801","Mkrn1"
"6802","Dennd2a"
"6803","Adck2"
"6804","Gm42420"
"6805","Ndufb2"
"6806","Braf"
"6807","Mrps33"
"6808","Tmem178b"
"6809","Agk"
"6810","Dennd11"
"6811","Wee2"
"6812","Ssbp1"
"6813","Tas2r137"
"6814","Tas2r108"
"6815","Prss37"
"6816","Olfr461"
"6817","Olfr460"
"6818","Clec5a"
"6819","Tas2r138"
"6820","Mgam"
"6821","Mgam2-ps"
"6822","Moxd2"
"6823","Prss58"
"6824","1700074P13Rik"
"6825","1810009J06Rik"
"6826","Gm2663"
"6827","2210010C04Rik"
"6828","Try4"
"6829","Try5"
"6830","Try10"
"6831","Prss3"
"6832","Gm5771"
"6833","Gm10334"
"6834","Prss1"
"6835","Prss2"
"6836","Ephb6"
"6837","Trpv6"
"6838","Trpv5"
"6839","Llcfc1"
"6840","Kel"
"6841","Olfr459"
"6842","Pip"
"6843","Sval2"
"6844","Sval1"
"6845","Sval3"
"6846","Sva"
"6847","Tas2r139"
"6848","Tas2r144"
"6849","Gstk1"
"6850","Tmem139"
"6851","Casp2"
"6852","Clcn1"
"6853","Fam131b"
"6854","Zyx"
"6855","Epha1"
"6856","Tas2r143"
"6857","Tas2r135"
"6858","Tas2r126"
"6859","Olfr458"
"6860","Olfr457"
"6861","Olfr456"
"6862","Olfr455"
"6863","Tcaf3"
"6864","Tcaf2"
"6865","Tcaf1"
"6866","Olfr453"
"6867","Olfr38"
"6868","Olfr452"
"6869","Olfr450"
"6870","Olfr449"
"6871","Olfr448"
"6872","Olfr447"
"6873","Olfr446"
"6874","Olfr444"
"6875","Olfr441"
"6876","Olfr237"
"6877","Olfr437"
"6878","Olfr13"
"6879","Olfr435"
"6880","Olfr434"
"6881","Olfr47"
"6882","Arhgef5"
"6883","Nobox"
"6884","Tpk1"
"6885","Cntnap2"
"6886","Cul1"
"6887","Ezh2"
"6888","Pdia4"
"6889","Zfp786"
"6890","Zfp398"
"6891","Zfp282"
"6892","Zfp212"
"6893","Zfp956"
"6894","Zfp777"
"6895","Zfp746"
"6896","Krba1"
"6897","Zfp467"
"6898","Sspo"
"6899","Atp6v0e2"
"6900","Lrrc61"
"6901","Rarres2"
"6902","Gm45021"
"6903","Repin1"
"6904","Gm44965"
"6905","Zfp775"
"6906","AI854703"
"6907","Gimap8"
"6908","Gimap9"
"6909","Gimap4"
"6910","Gimap6"
"6911","Gm28053"
"6912","Gimap7"
"6913","Gimap1"
"6914","Gimap5"
"6915","Gimap3"
"6916","Tmem176b"
"6917","Tmem176a"
"6918","Aoc1"
"6919","Doxl1"
"6920","Doxl2"
"6921","Svs1"
"6922","Gpnmb"
"6923","Malsu1"
"6924","Igf2bp3"
"6925","Tra2a"
"6926","Ccdc126"
"6927","Fam221a"
"6928","Stk31"
"6929","Npy"
"6930","Mpp6"
"6931","Gsdme"
"6932","Osbpl3"
"6933","Cycs"
"6934","4921507P07Rik"
"6935","Npvf"
"6936","Nfe2l3"
"6937","Hnrnpa2b1"
"6938","Cbx3"
"6939","Snx10"
"6940","Skap2"
"6941","Hoxa1"
"6942","Hoxa2"
"6943","Gm28308"
"6944","Hoxa3"
"6945","Hoxa4"
"6946","Hoxa5"
"6947","Hoxa6"
"6948","Hoxa7"
"6949","Hoxa9"
"6950","Hoxa10"
"6951","Hoxa11"
"6952","Hoxa13"
"6953","Evx1"
"6954","Hibadh"
"6955","Tax1bp1"
"6956","Jazf1"
"6957","Creb5"
"6958","Tril"
"6959","Cpvl"
"6960","Chn2"
"6961","Prr15"
"6962","Wipf3"
"6963","Scrn1"
"6964","Fkbp14"
"6965","Plekha8"
"6966","Mturn"
"6967","Znrf2"
"6968","Nod1"
"6969","Ggct"
"6970","Gars"
"6971","Crhr2"
"6972","Inmt"
"6973","Mindy4"
"6974","Aqp1"
"6975","Ghrhr"
"6976","Adcyap1r1"
"6977","Neurod6"
"6978","Itprid1"
"6979","Ppp1r17"
"6980","Pde1c"
"6981","Lsm5"
"6982","Avl9"
"6983","Kbtbd2"
"6984","Fkbp9"
"6985","Nt5c3"
"6986","Vmn1r4"
"6987","Vmn1r5"
"6988","Vmn1r6"
"6989","Vmn1r7"
"6990","Vmn1r8"
"6991","Vmn1r9"
"6992","Vmn1r10"
"6993","Vmn1r11"
"6994","Vmn1r12"
"6995","Vmn1r13"
"6996","Vmn1r14"
"6997","Vmn1r15"
"6998","Vmn1r16"
"6999","Vmn1r17"
"7000","Vmn1r18"
"7001","Vmn1r19"
"7002","Vmn1r20"
"7003","Ppm1k"
"7004","Herc6"
"7005","Pyurf"
"7006","Lancl2"
"7007","Vopp1"
"7008","Vmn1r21"
"7009","Vmn1r22"
"7010","Vmn1r23"
"7011","Vmn1r24"
"7012","Vmn1r25"
"7013","Vmn1r26"
"7014","Vmn1r27"
"7015","Vmn1r28"
"7016","Vmn1r29"
"7017","Vmn1r30"
"7018","Vmn1r31"
"7019","Abcg2"
"7020","Herc3"
"7021","Nap1l5"
"7022","Fam13a"
"7023","Tigd2"
"7024","Gprin3"
"7025","Snca"
"7026","Mmrn1"
"7027","Ccser1"
"7028","Grid2"
"7029","Atoh1"
"7030","Smarcad1"
"7031","Hpgds"
"7032","Qrfprl"
"7033","Tnip3"
"7034","Ndnf"
"7035","Prdm5"
"7036","4930544G11Rik"
"7037","Mad2l1"
"7038","Vmn1r32"
"7039","Vmn1r33"
"7040","Vmn1r34"
"7041","Vmn1r35"
"7042","Vmn1r36"
"7043","Vmn1r37"
"7044","Vmn1r38"
"7045","Vmn1r39"
"7046","Gng12"
"7047","Gadd45a"
"7048","Serbp1"
"7049","Il12rb2"
"7050","Il23r"
"7051","Tacstd2"
"7052","Rpia"
"7053","Eif2ak3"
"7054","Tex37"
"7055","Foxi3"
"7056","Thnsl2"
"7057","Fabp1"
"7058","Smyd1"
"7059","Krcc1"
"7060","Cd8b1"
"7061","Cd8a"
"7062","Rmnd5a"
"7063","Rnf103"
"7064","Chmp3"
"7065","Kdm3a"
"7066","Reep1"
"7067","Mrpl35"
"7068","Immt"
"7069","Ptcd3"
"7070","Polr1a"
"7071","St3gal5"
"7072","Atoh8"
"7073","Sftpb"
"7074","Usp39"
"7075","0610030E20Rik"
"7076","Tmem150a"
"7077","Rnf181"
"7078","Vamp5"
"7079","Vamp8"
"7080","Ggcx"
"7081","Mat2a"
"7082","Sh2d6"
"7083","Capg"
"7084","Elmod3"
"7085","Retsat"
"7086","Tgoln1"
"7087","Tcf7l1"
"7088","Kcmf1"
"7089","Tmsb10"
"7090","Dnah6"
"7091","Suclg1"
"7092","4931417E11Rik"
"7093","Gm9008"
"7094","Ctnna2"
"7095","Lrrtm1"
"7096","Reg3b"
"7097","Reg3d"
"7098","Reg3a"
"7099","Reg2"
"7100","Reg1"
"7101","Reg3g"
"7102","Gm20594"
"7103","Lrrtm4"
"7104","Gcfc2"
"7105","Mrpl19"
"7106","Eva1a"
"7107","Tacr1"
"7108","Pole4"
"7109","Hk2"
"7110","Sema4f"
"7111","M1ap"
"7112","Dok1"
"7113","Loxl3"
"7114","Htra2"
"7115","Aup1"
"7116","Dqx1"
"7117","Tlx2"
"7118","Pcgf1"
"7119","Lbx2"
"7120","Ccdc142"
"7121","Gm42688"
"7122","Mrpl53"
"7123","Mogs"
"7124","Wbp1"
"7125","Ino80b"
"7126","Rtkn"
